1000
268,45 717,43
191,33 548,17
114,53 1113,35
104,32 759,69
274,94 1353,68
206,40 1354,63
117,68 1680,40
191,60 1702,92
233,44 584,94
224,78 1536,30
151,24 1108,26
234,29 1330,51
183,64 1011,57
261,42 695,01
167,96 1177,70
232,65 1731,93
232,79 1620,24
236,23 381,81
237,76 896,66
156,65 1382,33
209,92 844,72
149,17 627,98
131,53 487,16
120,86 1133,59
221,53 1878,82
125,53 1372,81
197,29 402,43
177,04 1983,57
103,06 1654,29
238,71 507,23
148,22 800,06
256,25 1855,17
210,97 1421,61
267,27 1077,48
232,24 521,21
242,70 741,86
249,60 796,58
193,52 1517,87
102,49 1851,50
211,20 1901,31
277,73 460,57
100,42 1006,95
158,40 563,84
110,42 603,75
289,02 1727,31
174,07 1466,02
176,79 668,68
223,77 1666,73
211,10 1814,17
168,68 1744,25
102,51 1922,01
190,23 332,92
217,72 1080,73
141,04 359,53
118,26 366,50
216,78 872,51
298,58 1522,59
111,65 1489,17
163,01 1806,22
164,89 1516,98
281,25 1733,36
159,39 629,62
118,61 940,32
242,70 555,78
149,82 772,60
106,83 1569,27
134,13 1705,98
285,18 652,65
154,82 1702,66
203,24 1143,62
207,39 1806,13
254,28 763,04
258,76 882,36
262,28 1066,78
193,29 822,28
240,92 1159,58
112,13 530,33
161,43 1158,64
258,45 1637,83
101,06 1596,90
204,06 895,87
260,18 1811,62
251,67 822,33
107,81 1972,65
282,44 1900,42
143,98 1466,36
109,74 1451,92
251,52 1666,39
187,85 337,21
151,10 790,35
268,19 666,58
270,06 962,73
295,95 1442,28
189,23 1878,70
296,39 1589,34
141,12 1590,77
212,75 1174,58
199,09 1421,17
226,70 1057,98
218,77 436,03
217,43 1368,13
271,83 1004,63
297,02 1944,63
246,10 1506,88
197,12 1344,07
277,52 345,00
276,44 663,51
126,13 1961,91
268,18 1795,53
111,49 867,95
193,38 1192,38
182,99 1929,94
128,65 1083,20
115,75 1582,41
135,84 1957,98
295,32 1579,27
236,20 1904,52
282,47 1916,05
243,26 960,88
134,02 317,94
156,23 824,27
296,48 1106,79
259,54 340,12
186,32 1531,39
274,71 1579,62
123,94 1169,74
266,69 503,08
298,22 1189,50
120,06 1697,40
104,04 483,32
268,75 1570,90
117,38 1979,31
188,92 986,49
151,03 1164,07
145,38 1414,84
268,34 1545,28
220,06 993,37
123,30 1124,08
144,81 384,11
142,35 743,72
111,10 633,43
266,74 1630,18
135,48 1150,34
233,53 1742,86
122,58 436,27
289,44 409,17
286,13 1019,25
203,73 1925,41
263,87 1067,62
274,54 1968,11
293,63 1684,88
107,81 1875,16
205,39 915,87
288,54 723,81
128,33 626,67
261,57 1954,17
111,86 1356,13
191,86 1760,74
116,24 1874,91
284,33 1502,40
240,90 1529,70
208,86 1661,45
227,72 994,92
298,10 1516,22
201,61 601,71
264,26 1878,61
292,13 1565,24
115,44 1887,55
217,73 385,05
142,96 1742,92
108,02 1850,44
298,13 1710,22
189,72 1643,29
180,45 1925,87
268,36 1293,66
218,45 1385,27
200,51 1410,57
240,59 301,62
170,35 379,51
105,32 581,70
159,32 791,32
188,07 1677,15
129,39 1842,67
107,25 1834,43
128,02 827,74
112,34 384,66
166,60 1222,40
254,09 1086,06
124,83 1847,84
210,23 555,56
289,58 1088,64
249,69 1304,06
249,52 1732,08
284,12 1620,05
135,91 389,85
277,45 730,09
224,97 861,31
262,87 1101,55
298,80 898,10
250,77 1242,94
299,44 1534,10
202,37 899,94
104,61 1751,78
190,53 1141,99
104,07 1966,19
272,87 1982,97
261,55 1121,33
261,52 1682,54
110,33 710,05
290,07 1729,81
249,34 648,31
249,91 1019,90
181,66 557,36
196,96 1795,96
169,14 1933,29
113,78 643,66
164,10 1412,41
153,54 793,70
223,44 1772,97
288,74 508,97
110,31 949,19
141,39 907,02
245,31 1771,72
280,67 1996,39
181,49 1890,17
240,04 1885,51
146,69 778,26
127,63 856,90
121,82 1369,52
182,41 485,97
205,08 1922,54
162,90 323,78
249,89 1168,85
246,06 1956,21
158,30 1853,42
161,31 1898,05
161,63 1538,22
187,51 1279,98
126,81 1602,52
200,79 1438,89
189,38 1240,31
176,53 1127,19
233,11 724,49
221,14 1616,03
111,51 1380,73
137,46 1278,67
237,70 1389,26
112,19 1205,39
257,14 812,30
154,68 1819,49
161,24 1926,60
213,28 334,85
200,59 1926,18
249,08 1620,08
112,40 548,32
156,06 1711,70
290,00 1867,79
282,77 1249,16
190,84 1498,59
232,76 1888,47
104,63 740,38
198,88 1187,81
185,01 1007,72
121,86 1048,63
185,44 984,09
253,59 1938,59
234,20 549,83
253,25 719,03
233,53 1443,55
147,40 1149,08
274,34 1829,70
144,82 1740,53
220,73 1961,68
212,67 1993,82
137,21 1249,36
292,68 1653,50
107,22 762,81
264,38 1583,84
222,43 329,66
246,84 1279,95
110,40 1312,84
171,35 1697,95
111,94 1387,26
154,55 1808,80
119,75 1569,43
254,67 1254,90
146,34 692,46
103,26 1315,88
102,06 1860,07
270,62 1770,51
232,69 1958,26
245,14 1775,56
191,70 1750,88
184,97 1369,04
203,30 335,95
135,42 645,35
210,37 894,20
195,71 942,80
295,12 1417,73
166,35 1030,31
210,85 567,58
111,31 579,20
169,04 771,74
228,95 1758,77
289,39 1342,36
241,46 499,39
138,87 1259,78
184,51 526,19
161,14 1244,48
207,35 777,62
129,43 1313,28
177,91 1188,56
243,21 895,64
128,53 1335,45
133,26 1667,74
274,79 1412,21
239,93 447,41
293,40 730,00
185,49 1981,18
154,59 1911,46
274,77 746,55
270,30 1180,27
126,46 1686,86
241,49 730,99
263,49 1194,09
266,30 500,78
271,55 1155,79
105,26 1054,29
273,07 786,25
190,65 1336,65
157,78 1369,29
214,11 1945,07
260,86 750,07
130,01 519,24
186,74 727,08
171,54 1353,18
238,62 811,53
192,43 1686,44
233,33 1641,30
219,17 341,63
155,88 1959,27
127,05 1236,85
139,84 891,74
237,68 1316,44
247,14 1791,54
176,77 1811,96
264,97 1042,82
127,82 1965,88
237,57 1259,45
270,64 825,41
107,26 747,59
103,52 640,82
251,57 1244,35
113,18 583,54
272,48 389,18
279,22 432,79
118,82 1832,26
177,69 1966,37
104,46 435,19
183,30 1331,35
222,38 573,19
260,36 1863,06
149,05 905,16
279,76 867,50
283,27 1738,24
102,54 1381,11
270,51 576,82
230,21 1974,69
126,13 1412,51
237,86 1673,42
290,06 1781,27
277,99 1724,12
120,53 386,46
271,50 352,20
266,03 1562,62
186,76 1315,98
242,31 333,83
248,50 1884,14
185,12 1402,37
215,33 1633,15
149,70 388,95
218,14 1385,72
284,39 1834,05
260,90 1789,22
118,51 1461,26
151,56 1962,93
273,41 1398,43
152,65 1527,28
131,13 549,97
219,40 364,59
176,15 1114,62
127,90 1951,16
263,76 1946,88
286,78 1943,23
162,23 767,69
172,53 1195,87
166,44 1239,94
132,43 542,91
186,83 937,86
158,10 768,70
280,33 455,85
149,09 457,85
109,00 1322,00
157,35 1317,82
286,93 904,19
132,27 1631,30
207,91 1622,56
170,34 1009,82
133,62 611,28
214,20 588,54
266,33 1504,45
143,15 1623,01
230,13 1556,47
250,29 523,29
241,20 1645,29
211,22 687,99
260,45 1748,86
214,87 581,65
190,53 1529,27
149,30 1132,23
104,71 307,25
213,38 1112,69
176,38 1960,20
260,14 610,18
215,60 1631,30
168,05 879,79
113,31 1993,99
183,88 1325,68
243,71 1776,72
283,96 1752,00
181,90 816,03
160,14 1678,25
156,63 1772,46
252,76 1119,43
276,84 1913,84
124,94 1189,89
145,93 1242,64
200,76 301,83
209,14 320,42
274,44 1294,01
266,98 921,32
238,75 1544,61
231,99 428,52
177,45 1993,24
205,73 572,85
120,35 621,31
109,82 1801,52
168,88 1617,65
217,36 1355,69
165,98 1186,67
199,98 1331,04
206,08 540,00
131,02 1692,68
259,54 949,57
266,77 1016,81
220,06 1629,82
165,40 1635,63
174,80 459,86
197,16 869,08
243,76 652,78
149,57 537,00
138,45 728,20
237,87 1059,18
249,25 1047,10
193,61 466,75
187,00 523,16
223,22 468,35
276,00 1233,62
103,62 1037,11
124,41 1214,68
113,38 1310,38
282,16 1641,11
285,59 623,18
137,59 1957,95
212,55 1028,44
201,01 853,55
132,70 692,36
176,70 736,97
286,47 691,54
134,43 1710,99
140,55 1880,32
257,40 1911,81
249,01 1740,80
265,61 1020,61
244,85 1276,56
291,95 738,91
137,10 761,20
122,89 1559,57
126,11 807,39
106,37 758,24
143,85 879,01
276,85 476,48
275,96 1329,16
150,42 1366,84
129,09 1010,38
202,65 422,88
269,35 1669,76
257,76 422,50
277,03 1111,39
289,56 1771,57
137,56 1881,16
263,02 1047,08
220,58 805,07
229,95 1003,32
186,17 1890,95
133,03 323,35
201,73 1485,73
269,50 368,64
252,78 765,78
119,12 904,54
287,70 325,91
250,79 356,25
248,92 524,50
287,56 1980,92
112,20 736,48
232,41 1324,90
280,62 1864,00
235,15 1272,24
261,52 1355,17
115,32 1980,14
292,32 1685,56
247,09 1040,50
274,85 864,00
158,85 1502,70
228,49 1034,70
203,95 1341,93
278,34 1960,95
118,06 660,21
157,65 1892,25
195,02 1562,44
122,65 1636,24
184,72 1058,68
253,11 579,72
244,92 1105,69
143,18 1228,72
163,83 415,64
175,23 1266,77
210,47 727,92
112,83 462,59
167,66 861,42
249,53 393,59
155,01 1338,56
206,61 1290,04
159,55 1800,22
285,20 346,31
157,05 910,94
247,77 1890,03
129,20 1987,68
128,63 648,04
160,36 772,14
154,85 698,64
131,78 1906,56
296,49 353,71
122,49 666,12
159,30 1871,54
272,66 1347,09
282,73 1561,33
168,82 1509,29
213,14 403,66
169,97 1123,81
184,24 977,86
109,05 1182,66
256,18 356,79
276,86 1285,36
139,57 1102,26
123,28 1429,75
262,39 1070,23
295,63 498,92
125,30 1613,91
274,66 1854,27
234,90 555,07
165,65 1716,05
104,56 1679,04
155,64 1636,88
169,14 1097,33
157,18 751,34
172,21 1813,23
224,87 1115,07
253,77 820,50
253,12 1130,80
191,31 1162,83
241,73 895,30
228,75 1282,81
250,61 391,32
265,28 1793,10
255,60 1691,58
270,27 409,51
264,69 538,12
240,40 1396,12
256,87 1709,62
221,91 1685,81
165,90 591,67
283,09 456,21
246,64 720,67
241,69 1260,57
133,94 980,69
226,53 1035,85
132,32 1694,21
184,43 1736,36
159,31 663,07
231,19 1969,94
105,94 1283,58
289,07 1546,19
175,19 581,12
153,80 781,29
212,43 1683,87
190,31 1042,26
151,30 1982,89
269,13 1155,32
264,68 305,89
124,37 547,22
131,97 466,30
239,43 1436,67
112,63 835,68
248,05 1743,24
250,38 827,50
275,72 1235,85
123,16 1273,54
240,98 399,36
201,08 1720,27
285,69 758,62
178,15 1671,71
210,31 1362,39
102,65 1558,10
252,64 1896,07
147,38 1614,89
167,50 461,95
132,68 1015,48
140,05 1838,34
243,58 412,81
196,79 804,80
167,13 1710,12
266,24 999,80
116,51 1498,76
284,74 459,08
105,91 1072,74
143,72 1568,55
193,15 853,49
230,46 1153,59
216,93 836,05
227,71 618,29
221,06 898,46
106,09 1342,88
280,49 1099,57
268,42 845,21
221,84 1627,64
186,96 313,06
166,14 1651,88
211,52 1218,04
111,87 1071,94
121,10 1329,16
123,98 357,08
241,44 1653,97
297,23 1915,47
157,43 549,17
122,50 936,93
212,03 1858,40
199,88 1107,81
102,41 1555,22
214,89 405,43
158,95 391,44
122,18 941,29
124,47 577,34
165,93 1637,37
238,55 448,96
106,66 587,53
175,87 1810,05
221,51 1777,70
287,62 371,20
298,24 612,41
251,49 1947,42
152,72 1123,06
248,56 1716,69
165,73 713,47
154,05 786,66
156,59 1032,39
154,56 1864,54
189,86 1949,04
285,33 1675,98
245,60 648,07
219,26 1432,83
274,68 1353,10
232,93 1706,78
207,75 934,34
225,45 1126,06
189,45 1255,15
172,06 875,85
269,55 1164,61
257,37 449,59
198,06 1649,10
151,93 367,76
243,66 614,23
271,04 953,90
283,04 480,43
186,21 1332,94
193,41 1640,53
247,27 1796,57
221,04 1645,62
117,21 661,81
296,09 556,56
121,85 1334,89
216,97 323,20
273,16 1080,32
237,23 730,33
137,35 1886,97
253,83 680,36
188,25 617,39
117,63 1166,15
111,24 1624,32
165,13 724,36
104,89 1719,52
105,46 949,64
164,69 483,58
286,99 1892,88
227,71 813,00
115,25 863,18
106,69 1510,60
197,12 1102,37
148,95 1139,18
245,88 903,29
117,99 1374,46
297,36 1598,74
114,57 313,11
159,64 1356,72
229,38 1614,57
247,17 1179,21
250,79 1380,93
234,32 1916,82
138,83 1208,50
104,87 1779,80
120,54 1376,48
170,35 546,79
162,07 1173,69
283,78 1547,37
229,26 1902,48
185,16 1021,58
161,12 1340,66
280,18 640,43
149,77 1686,62
176,61 1104,91
145,25 460,90
180,25 1427,88
185,50 1188,06
287,63 1743,25
288,97 1037,01
202,94 1179,79
141,85 454,61
154,08 1583,20
161,57 1988,30
185,83 1269,35
225,05 756,08
167,86 1044,02
212,69 1789,50
170,99 1230,14
138,07 544,14
137,28 1501,99
208,53 1145,58
297,86 837,95
293,25 514,06
176,76 868,11
163,16 1490,57
260,26 1511,10
110,94 668,83
107,84 865,91
159,50 1123,22
234,48 448,56
223,94 1610,84
103,60 940,94
104,49 1417,46
235,48 1949,98
257,05 611,81
158,47 1758,56
112,99 1970,45
108,29 1086,74
101,43 636,03
215,45 871,76
264,91 1376,27
211,62 718,14
253,18 1617,59
232,83 965,60
130,18 337,96
100,68 871,92
235,74 1516,77
122,38 509,83
105,97 855,90
166,23 1933,28
175,65 1106,14
141,08 1676,49
260,79 755,44
237,00 611,42
251,12 1761,68
168,42 1104,03
230,00 1941,59
202,39 577,86
183,05 1259,30
151,24 914,59
157,17 1893,76
162,50 595,62
187,91 1502,18
248,29 1316,11
125,92 1238,35
262,60 1583,44
262,16 1729,39
256,34 1145,91
176,72 1162,10
219,01 1384,10
117,57 480,98
150,00 837,36
253,21 554,14
193,38 831,09
137,17 1120,17
217,33 1016,31
272,55 1489,63
122,50 932,74
171,12 837,88
123,10 558,85
164,30 1492,75
260,62 317,80
242,25 1289,98
281,84 1767,19
172,46 742,15
141,29 811,94
280,72 1242,83
172,80 1845,11
165,10 1806,52
215,78 538,90
257,28 1727,20
278,60 1279,78
146,16 323,38
275,14 1965,79
134,70 1926,27
179,88 661,46
213,95 1158,78
212,84 1536,48
106,98 1847,93
187,76 397,87
260,83 1511,03
135,11 1062,25
245,71 1056,72
146,30 1204,71
158,74 1846,07
276,01 1563,89
123,25 1866,01
286,90 1979,09
224,88 577,67
224,14 1884,37
232,22 315,59
266,68 587,46
212,37 1930,12
218,25 1016,19
270,80 1385,22
172,91 1824,68
120,08 546,38
118,48 1812,56
213,37 1819,38
125,51 1525,91
166,49 329,63
110,58 576,62
136,10 1663,81
159,57 1237,85
121,88 1331,05
249,87 1847,75
216,94 639,00
120,13 1181,15
243,47 1121,74
202,14 1229,14
179,55 501,24
150,95 1260,51
108,09 1411,63
188,48 1925,75
100,75 966,46
209,58 1204,02
286,75 903,36
191,03 1886,90
150,99 997,28
290,59 1538,68
255,83 1693,96
126,71 1072,44
287,31 678,77
289,08 733,40
189,34 862,19
145,98 586,83
168,47 1033,21
286,45 1266,33
126,70 504,51
263,66 1550,13
211,64 1249,16
290,46 398,11
260,73 1907,53
178,76 1800,15
160,26 1725,49
111,67 1357,70
140,26 969,80
190,48 844,82
182,54 1355,47
108,23 1172,29
231,98 710,89
167,35 1808,95
170,22 1701,53
181,07 1898,23
135,89 1030,61
176,44 1244,54
157,02 535,92
251,52 634,25
199,17 1106,28
229,94 598,77
226,39 1847,81
103,44 823,94
122,73 940,95
255,80 458,72
128,06 1842,08
121,76 1078,90
205,08 900,39
249,73 317,18
272,89 980,26
109,66 1479,35
118,10 1901,85
215,47 1528,47
225,63 739,07
216,17 1433,69
159,15 842,41
150,40 1348,44
265,06 1986,83
256,53 1003,89
174,09 1779,81
183,45 378,02
231,03 1903,17
156,99 1028,01
195,78 903,70
222,49 1954,08
127,97 392,48
106,43 1196,87
292,47 660,11
118,03 1157,09
204,45 1866,48
246,52 766,16
170,81 1717,18
200,48 629,55
278,12 396,24
182,73 1910,92
127,82 1784,84
297,79 724,27
125,86 1259,07
247,96 853,81
196,41 1826,52
190,68 326,89
208,43 1430,73
101,04 1623,98
179,07 1925,69
112,38 921,45
249,20 1598,23
291,99 1028,01
114,13 1795,08
149,93 1793,43
236,60 1993,77
276,14 939,77
169,19 941,56
254,10 1889,26
269,74 1075,04
209,13 740,64
206,28 724,58
214,99 476,43
116,64 1202,40
104,78 1366,84
113,21 770,87
210,20 1073,49
204,87 388,26
187,94 1845,49
245,65 1333,62
182,82 1443,82
213,75 619,08
124,25 1926,04
174,57 1508,66
156,03 472,60
288,07 775,39
258,94 1038,71
183,40 645,87
241,56 470,91
142,45 400,17
246,66 1236,58
209,65 518,46
148,92 876,17
176,21 1891,06
104,33 1802,94
175,30 1138,11
252,37 1843,13
168,02 816,70
169,11 830,61
100,68 528,94
122,89 944,39
170,07 382,67
293,50 804,81
246,25 697,98
281,94 624,78
271,16 1497,38
259,56 346,24
176,87 365,30
184,12 1978,58
148,25 1913,29
244,33 596,04
293,07 1341,49
285,88 1643,82
176,05 943,90
218,49 749,17
223,84 1465,43
107,14 532,74
114,22 1581,83
210,21 1868,04
125,55 1840,34
242,89 1242,61
241,54 568,46
216,37 1132,77
181,35 430,84
131,92 316,03
256,79 1590,46
192,96 1610,01
245,83 609,01
239,59 644,76
115,74 503,62
206,93 1846,69
229,25 762,37
161,67 1736,40
223,77 709,36
281,37 1420,55
266,01 1201,54
206,33 787,90
253,83 1634,35
116,12 1203,99
161,81 430,64
261,38 535,12
108,94 588,60
115,71 1322,84
264,08 868,15
203,57 1572,56
199,18 1102,39
206,95 1916,82
150,22 331,27
157,25 1462,38
252,30 867,47
177,84 333,24
178,10 421,59
159,20 1276,95
127,75 832,89
120,09 910,55
193,46 474,91
236,82 1943,89
153,59 930,90
207,21 1233,51
138,68 563,28
156,58 387,91
155,73 1033,24
290,16 766,46
157,42 1761,95
149,89 988,50
199,15 663,26
242,64 1696,48
239,76 819,21
173,33 497,69
110,53 1614,25
237,98 1142,94
102,28 592,07
110,27 1886,86
101,95 1049,38
189,81 1515,23
247,63 1935,55
170,98 816,94
264,99 483,57
238,38 1625,17
198,19 958,53
198,23 1051,03
155,00 372,84
214,62 1285,85
148,24 684,12
235,34 1653,55
134,89 1461,33
264,02 1553,41
129,25 677,25
163,82 1245,18
198,02 461,55
262,26 1893,63
232,82 1727,58
267,63 407,60
239,78 368,12
104,78 1079,67
285,74 1900,55
230,91 757,26
197,33 1730,53
202,09 552,86
221,77 1494,35
126,50 1332,29
127,04 1135,16
163,10 903,01
244,64 865,84
202,03 1861,69
139,14 1472,06
298,31 1250,02
126,79 1013,34
120,72 810,92
159,22 1586,83
225,00 1533,29
238,44 1928,91
163,97 323,10
135,96 1343,00
106,41 1340,66
151,38 958,46
152,67 1699,85
164,72 745,33
106,92 1233,49
112,23 632,06
294,25 991,03
246,48 1099,40
295,36 1049,59
129,50 1852,84
212,68 1487,46
251,68 1307,78
278,33 1990,47
269,07 1256,98
268,21 835,70
108,53 1528,42
295,67 1024,77
202,64 1782,89
124,08 1019,20
285,20 1345,40
160,11 564,33
103,62 1712,42
167,08 1474,76
285,53 427,49
273,10 694,62
235,06 972,01
239,08 638,58
127,81 1575,09
198,77 1166,21
224,08 1006,58
186,61 1041,04
226,03 1180,67
128,30 1678,82
267,40 464,21
185,34 1594,21
143,26 1853,27
216,37 1314,67
162,42 1254,32
246,70 1941,41
136,65 782,41
222,11 1802,73
108,51 867,40
163,48 1662,84
263,55 1341,85
136,25 1020,54
272,85 1669,07
201,65 1356,50
268,29 658,44
126,71 965,22
165,58 306,44
295,21 1138,45
119,24 1496,65
184,58 450,32
118,58 689,56
151,28 1031,61
115,54 334,01
102,52 1010,10
212,57 936,02
122,35 1337,30
133,11 827,96
267,66 518,03
246,93 1991,32
152,78 1508,49
229,49 1999,40
200,92 450,96
196,89 1063,26
156,56 1569,07
277,00 983,43
224,97 455,70
252,59 1432,88
233,36 348,20
143,74 1322,61
292,66 1899,68
184,40 930,10
179,91 523,91
192,02 1203,16
258,07 1712,23
229,31 1686,82
203,71 1995,03
113,70 1059,42
122,19 748,27
142,63 905,40
196,19 1225,65
171,98 697,11
235,23 330,86
109,76 1005,49
172,21 1031,30
169,19 710,63
287,64 1854,41
262,36 1436,90
133,04 1700,85
110,12 1294,81
171,84 955,13
193,70 1171,63
259,88 873,35
180,33 476,64
246,67 480,35
117,42 512,84
194,79 1114,03
109,15 1017,20
186,65 613,37
164,48 1483,61
216,23 758,41
236,69 1659,24
248,03 1435,45
162,77 1383,46
166,17 1818,83
254,55 1520,89
233,72 931,67
293,75 1725,51
235,76 1172,51
239,70 960,70
288,99 772,13
270,94 792,13
166,74 1375,18
251,09 1364,61
110,23 325,38
134,49 1371,99
275,35 1369,51
208,42 1630,09
198,47 585,42
206,64 1066,41
156,13 882,52
222,78 1447,90
240,01 1019,18
202,33 977,87
172,31 1730,97
198,50 1506,88
145,96 1665,97
139,74 1018,68
290,04 1579,02
175,92 1372,12
132,86 1145,56
145,11 1502,49
263,37 1617,19
134,47 1311,87
276,30 356,59
296,47 506,74
227,07 756,83
225,61 1173,71
219,70 1671,89
100,78 718,86
204,30 359,19
255,31 1735,24
170,14 662,35
248,96 804,02
286,21 1443,30
285,37 779,71
163,41 1806,03
143,51 1157,55
290,40 541,70
273,30 372,04
230,22 1664,12
142,99 1629,62
155,31 998,28
120,18 1435,55
145,58 730,36
118,16 1535,37
177,73 827,23
146,12 1254,80
293,49 1885,67
164,10 788,12
250,12 1977,40
262,74 1455,06
228,88 1414,42
162,97 1418,78
105,17 1271,07
162,30 433,49
168,89 1064,28
141,91 669,14
224,27 1911,36
292,98 742,85
295,39 355,99
220,55 1272,10
117,20 1577,37
239,85 1152,71
201,03 1874,88
192,77 356,65
129,91 1951,24
180,95 1338,87
260,54 1500,75
237,15 440,47
187,49 1646,20
138,27 1676,16
159,58 557,67
100,68 1398,10
129,27 1229,85
192,86 1435,22
262,96 790,44
150,24 717,56
143,29 1861,67
283,80 808,38
154,45 1299,29
136,46 883,26
256,86 1589,07
260,52 715,33
130,04 1689,48
164,32 1048,11
290,57 570,99
107,93 1563,72
276,79 817,46
215,25 1582,84
132,52 1423,21
114,00 865,28
219,30 1340,18
215,04 1215,14
239,96 1504,61
199,22 1932,66
265,74 1799,23
292,27 896,89
125,28 1588,37
277,58 407,51
135,56 896,43
121,63 1761,99
233,45 1387,37
168,43 795,25
100,92 1642,59
296,84 1962,97
267,91 427,87
228,98 1706,66
223,80 1785,90
127,53 999,11
271,91 1090,64
126,81 1131,99
220,82 1551,79
104,72 1874,04
222,37 863,64
221,90 397,79
137,94 650,78
129,39 1845,64
143,34 375,47
277,85 1181,85
266,85 1136,00
248,69 356,19
195,94 1503,64
271,76 586,82
185,29 817,01
294,29 455,68
251,97 876,82
122,18 1597,60
253,21 1461,57
267,46 856,06
108,16 1515,30
204,86 573,22
146,83 342,03
165,29 1679,43
148,05 1178,69
175,75 548,37
262,60 407,85
192,80 1488,07
108,59 1415,00
270,67 945,02
273,24 1691,09
155,20 1009,02
258,50 1830,39
101,40 1419,59
167,61 1576,37
275,03 491,42
145,32 623,51
217,50 1896,00
156,77 1391,98
128,68 1859,12
118,32 753,76
153,59 1660,01
277,97 1903,75
246,71 1746,82
284,22 1137,50
131,44 815,23
178,83 1318,39
172,64 1032,33
202,74 1991,39
236,51 1026,17
213,56 1327,91
224,66 803,02
279,08 1167,02
138,50 1198,82
233,39 1651,70
254,83 1019,32
260,24 1245,90
275,35 1174,00
103,16 1357,98
150,26 1563,09
292,42 1689,05
270,19 1433,99
226,14 1871,30
270,82 683,80
246,24 1760,23
201,00 847,78
209,07 1897,58
267,98 1580,46
267,13 1267,02
192,19 1705,33
249,49 423,49
179,18 882,10
157,64 1888,89
247,92 1116,28
277,41 571,72
142,31 1214,75
248,91 386,34
296,47 973,39
133,26 718,80
124,98 367,73
268,17 1110,32
265,35 1106,25
114,27 507,15
112,81 1797,32
159,46 856,00
256,57 1875,51
271,21 507,89
251,59 1530,49
264,44 1530,16
141,72 383,11
287,62 1916,25
287,57 456,67
120,45 1126,12
146,24 598,91
223,39 1185,96
100,68 1320,52
182,80 625,63
242,50 328,97
255,00 434,47
174,90 1153,47
228,29 1971,58
221,30 1676,08
194,14 475,62
100,61 507,00
247,04 1580,88
161,13 1967,81
216,99 1561,20
253,28 1975,52
279,67 1291,58
264,87 752,39
286,03 1638,37
243,03 1521,70
106,78 1263,33
283,40 1088,05
196,48 1054,24
179,68 342,32
147,89 975,35
195,74 775,97
229,45 964,53
247,76 837,21
176,72 891,09
265,02 1912,33
243,68 1827,75
136,02 1669,53
109,98 1183,70
240,17 1259,90
288,07 1991,68
115,98 530,00
176,61 1141,35
122,49 864,49
266,94 1903,70
214,05 1743,13
224,55 1596,75
166,90 566,63
240,04 1201,65
171,72 778,24
172,03 1249,79
237,27 783,97
189,38 1866,87
138,43 1453,32
260,48 1977,58
285,41 1864,67
134,95 446,01
291,55 1344,35
215,97 1251,01
173,21 337,30
131,23 373,34
228,11 338,29
276,37 1201,91
107,52 1507,53
126,66 1050,08
222,66 992,34
291,14 1410,00
207,26 1977,02
118,02 662,52
296,00 387,62
150,78 703,81
172,27 1484,99
281,78 845,46
289,12 789,93
253,11 1394,58
273,51 1897,72
214,48 1722,66
186,93 555,60
163,22 1287,45
134,03 896,53
264,06 1781,02
186,47 1945,38
274,23 1738,90
220,40 1939,44
184,32 459,91
253,84 1534,13
125,95 954,80
213,93 1297,13
194,46 1762,55
164,63 729,19
288,27 1647,92
281,37 1788,32
175,70 620,88
272,31 1235,56
166,56 1399,39
114,56 1265,27
187,10 470,71
299,00 1730,43
135,91 792,92
258,61 1224,48
132,52 418,69
293,36 535,22
261,34 1916,12
297,99 1443,24
260,85 1307,73
149,91 997,93
111,00 848,04
120,29 1367,21
231,46 512,63
134,51 1423,67
219,37 1976,98
126,98 499,64
126,89 1822,42
110,34 1116,24
207,55 817,82
110,85 667,38
244,90 891,18
209,12 1818,80
217,51 1422,90
169,56 1564,26
151,86 663,84
141,90 1266,28
167,59 605,73
274,81 1797,17
129,47 1108,72
194,05 1487,66
186,02 821,53
166,85 1085,13
196,93 1513,41
199,08 520,84
229,70 1773,79
293,62 1387,00
140,51 1325,60
235,55 1228,05
145,10 1141,10
164,19 1757,86
232,60 1245,56
241,88 1624,77
278,45 1243,13
136,01 859,81
172,25 1601,84
193,46 1259,86
192,13 1890,25
105,50 1077,28
229,25 566,90
136,56 810,02
294,47 885,58
221,46 1812,50
223,77 1994,28
223,69 1376,23
239,71 1973,90
190,96 561,30
223,54 583,91
144,80 1895,34
205,47 1556,34
197,04 394,75
290,75 907,28
198,98 304,41
204,49 715,14
297,97 797,06
260,52 1449,08
101,10 1120,89
237,89 1117,56
227,47 1935,00
183,06 1046,91
267,96 1926,45
146,77 1593,08
165,41 1859,36
111,59 535,71
178,46 1367,42
269,42 703,03
298,57 563,78
167,99 1728,66
252,41 309,58
260,90 846,81
241,08 1451,31
268,19 1191,04
142,33 510,41
282,30 1373,82
233,83 1184,23
139,42 488,72
182,94 496,46
216,44 895,29
292,59 1817,29
111,28 618,06
192,84 658,89
217,33 515,01
124,38 1339,98
212,66 1448,66
272,81 1105,06
150,10 1823,31
281,38 778,13
156,63 1935,74
295,37 1728,95
128,76 723,30
272,25 1830,19
245,15 683,74
230,11 788,44
208,49 683,46
200,09 1738,65
275,86 1967,80
299,29 602,19
139,86 1435,84
146,80 1021,94
182,82 444,70
208,24 504,21
141,62 1164,04
173,20 1017,30
193,27 1510,02
145,12 1818,78
299,39 1349,86
254,56 909,83
132,43 383,02
294,59 743,79
